id,brand,brand_id,model,vehicle_type,variant,release_year,usable_battery_size,energy_consumption,ac_charger,dc_charger,charging_voltage,battery_size,range,consumption,_model_hash,url,status,error,updated_at,isFixingEmptyName,_manually_fixed_fields,nominal_battery_size,battery_type,type,_rescued_data
7b2957ec-f139-4e32-a768-343fad7c5de3,Audi,89c2668c-0c50-4344-9386-93e4000f7673,Q6 e-tron Sportback quattro,car,,2024,95,{'average_consumption': 19},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 270, 'charging_curve': [{'percentage': 0, 'power': 270}, {'percentage': 50, 'power': 270}, {'percentage': 80, 'power': 162}, {'percentage': 100, 'power': 81}], 'is_default_charging_curve': False}",400,94.9,500,19,,,,,,,,,,,
22e9874b-60b1-43a1-b150-2d42181d6c7c,Audi,89c2668c-0c50-4344-9386-93e4000f7673,Q4 e-tron 45 quattro,car,,2023,77,{'average_consumption': 19.5},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 150, 'charging_curve': [{'percentage': 0, 'power': 150}, {'percentage': 20, 'power': 150}, {'percentage': 40, 'power': 120}, {'percentage': 60, 'power': 90}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,77,395,19.5,,,,,,,,,,,
e767341e-a7dc-44e3-aa0f-4cd134b6d130,Audi,89c2668c-0c50-4344-9386-93e4000f7673,Q4 Sportback e-tron 45 quattro,car,,2023,77,{'average_consumption': 18.8},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 150, 'charging_curve': [{'percentage': 0, 'power': 150}, {'percentage': 20, 'power': 150}, {'percentage': 40, 'power': 120}, {'percentage': 60, 'power': 90}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,77,410,18.8,,,,,,,,,,,
a368aa50-fa4e-4842-b363-8b7a7e13977d,Audi,89c2668c-0c50-4344-9386-93e4000f7673,Q4 Sportback e-tron 55 quattro,car,,2023,77,{'average_consumption': 18.6},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 175, 'charging_curve': [{'percentage': 0, 'power': 175}, {'percentage': 50, 'power': 175}, {'percentage': 80, 'power': 87.5}, {'percentage': 100, 'power': 35}], 'is_default_charging_curve': False}",400,77,415,18.6,,,,,,,,,,,
7cff223c-ff32-4d90-a5ca-4612e4fe7f52,Audi,89c2668c-0c50-4344-9386-93e4000f7673,Q6 e-tron Sportback,car,,2024,76,{'average_consumption': 18.5},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 225, 'charging_curve': [{'percentage': 0, 'power': 225}, {'percentage': 50, 'power': 225}, {'percentage': 80, 'power': 112.5}, {'percentage': 100, 'power': 45}], 'is_default_charging_curve': False}",400,75.8,410,18.5,,,,,,,,,,,
4e07cf56-819a-4c04-a6a4-d26fddefe947,Audi,89c2668c-0c50-4344-9386-93e4000f7673,SQ8 e-tron,car,,2023,106,{'average_consumption': 23.3},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 168, 'charging_curve': [{'percentage': 0, 'power': 168}, {'percentage': 50, 'power': 168}, {'percentage': 80, 'power': 100.8}, {'percentage': 100, 'power': 50.4}], 'is_default_charging_curve': False}",400,106,455,23.3,,,,,,,,,,,
4eae3008-b4d0-4d7d-9abd-826d21906c5c,Audi,89c2668c-0c50-4344-9386-93e4000f7673,SQ6 e-tron Sportback,car,,2024,95,{'average_consumption': 19.2},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 270, 'charging_curve': [{'percentage': 0, 'power': 270}, {'percentage': 50, 'power': 270}, {'percentage': 80, 'power': 162}, {'percentage': 100, 'power': 81}], 'is_default_charging_curve': False}",400,94.9,495,19.2,,,,,,,,,,,
396f3574-dfc0-43d6-b322-17fa29b3d8ac,Audi,89c2668c-0c50-4344-9386-93e4000f7673,Q8 e-tron Sportback 50 quattro,car,,2022,89,{'average_consumption': 20},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 155, 'charging_curve': [{'percentage': 0, 'power': 155}, {'percentage': 50, 'power': 155}, {'percentage': 80, 'power': 93}, {'percentage': 100, 'power': 46.5}], 'is_default_charging_curve': False}",400,89,445,20,,,,,,,,,,,
6cd3fde1-d17d-410c-9798-d80c88bf193e,Audi,89c2668c-0c50-4344-9386-93e4000f7673,SQ8 e-tron Sportback,car,,2023,106,{'average_consumption': 22.1},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 168, 'charging_curve': [{'percentage': 0, 'power': 168}, {'percentage': 50, 'power': 168}, {'percentage': 80, 'power': 100.8}, {'percentage': 100, 'power': 50.4}], 'is_default_charging_curve': False}",400,106,480,22.1,,,,,,,,,,,
8ad2b7ba-0b74-478e-8353-e9247cb09240,Audi,89c2668c-0c50-4344-9386-93e4000f7673,A6 Sportback e-tron performance,car,,2024,95,{'average_consumption': 15.8},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 270, 'charging_curve': [{'percentage': 0, 'power': 270}, {'percentage': 50, 'power': 270}, {'percentage': 80, 'power': 162}, {'percentage': 100, 'power': 81}], 'is_default_charging_curve': False}",400,94.9,600,15.8,,,,,,,,,,,
0962462b-34d5-4b00-becf-1a1a4be68709,Audi,89c2668c-0c50-4344-9386-93e4000f7673,A6 Avant e-tron performance,car,,2024,95,{'average_consumption': 16.8},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 270, 'charging_curve': [{'percentage': 0, 'power': 270}, {'percentage': 50, 'power': 270}, {'percentage': 80, 'power': 162}, {'percentage': 100, 'power': 81}], 'is_default_charging_curve': False}",400,94.9,565,16.8,,,,,,,,,,,
db79089d-e87c-4c5b-b231-4530183f6a8a,Audi,89c2668c-0c50-4344-9386-93e4000f7673,e-tron 55,car,quattro,2019,87,{'average_consumption': 23.7},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 86.5, 'charging_curve': [{'percentage': 0, 'power': 86.5}, {'percentage': 30, 'power': 86.5}, {'percentage': 60, 'power': 60.55}, {'percentage': 80, 'power': 34.6}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
55908d1b-897e-4d3f-bc32-7dc423fdd2ab,Audi,89c2668c-0c50-4344-9386-93e4000f7673,e-tron Sportback 55,car,quattro,2020,87,{'average_consumption': 22.8},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 86.5, 'charging_curve': [{'percentage': 0, 'power': 86.5}, {'percentage': 30, 'power': 86.5}, {'percentage': 60, 'power': 60.55}, {'percentage': 80, 'power': 34.6}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
8423c5ad-2dba-4990-8656-25c15031a8ed,Audi,89c2668c-0c50-4344-9386-93e4000f7673,gt rs,car,,2021,85,{'average_consumption': 21},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 85, 'charging_curve': [{'percentage': 0, 'power': 85}, {'percentage': 40, 'power': 85}, {'percentage': 70, 'power': 68}, {'percentage': 90, 'power': 34}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,,,,,,,,,,,
bf30bc91-c95d-43bf-aba8-8a2ad8f48a85,Audi,89c2668c-0c50-4344-9386-93e4000f7673,etron 35,car,,2021,52,{'average_consumption': 18.2},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 52, 'charging_curve': [{'percentage': 0, 'power': 52}, {'percentage': 50, 'power': 52}, {'percentage': 80, 'power': 31.2}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
bb860940-5974-40b9-8858-8f06159c2e92,Audi,89c2668c-0c50-4344-9386-93e4000f7673,50,car,quattro,2019,65,{'average_consumption': 23.1},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 64.7, 'charging_curve': [{'percentage': 0, 'power': 64.7}, {'percentage': 20, 'power': 64.7}, {'percentage': 40, 'power': 52}, {'percentage': 60, 'power': 39}, {'percentage': 80, 'power': 26}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
a35202cb-3209-44e9-9974-e306a408dea9,Audi,89c2668c-0c50-4344-9386-93e4000f7673,sportback 50,car,quattro,2020,65,{'average_consumption': 21.9},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 64.7, 'charging_curve': [{'percentage': 0, 'power': 64.7}, {'percentage': 20, 'power': 64.7}, {'percentage': 40, 'power': 52}, {'percentage': 60, 'power': 39}, {'percentage': 80, 'power': 26}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
b297de72-827b-429f-85ca-dad99e51f12f,Audi,89c2668c-0c50-4344-9386-93e4000f7673,55,car,quattro,2019,87,{'average_consumption': 23.7},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 86.5, 'charging_curve': [{'percentage': 0, 'power': 86.5}, {'percentage': 30, 'power': 86.5}, {'percentage': 60, 'power': 60.55}, {'percentage': 80, 'power': 34.6}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
9b04a7f1-82e6-4d62-8372-e9578524c9a2,Audi,89c2668c-0c50-4344-9386-93e4000f7673,s,car,,2020,87,{'average_consumption': 27},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 86.5, 'charging_curve': [{'percentage': 0, 'power': 86.5}, {'percentage': 30, 'power': 86.5}, {'percentage': 60, 'power': 60.55}, {'percentage': 80, 'power': 34.6}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
82395464-7ec5-4235-88c7-aab31fbebcab,Audi,89c2668c-0c50-4344-9386-93e4000f7673,s sportback,car,,2020,87,{'average_consumption': 25.8},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 86.5, 'charging_curve': [{'percentage': 0, 'power': 86.5}, {'percentage': 30, 'power': 86.5}, {'percentage': 60, 'power': 60.55}, {'percentage': 80, 'power': 34.6}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
1fbd3517-7258-4772-bbec-19e7eecd8d9a,Audi,89c2668c-0c50-4344-9386-93e4000f7673,sportbacketron 35,car,,2021,52,{'average_consumption': 17.6},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 4}","{'ports': ['ccs'], 'max_power': 52, 'charging_curve': [{'percentage': 0, 'power': 52}, {'percentage': 50, 'power': 52}, {'percentage': 80, 'power': 31.2}, {'percentage': 100, 'power': 4}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
9d12d960-831e-4faa-a3d7-3e5ad71618a6,Audi,89c2668c-0c50-4344-9386-93e4000f7673,55,car,quattro,2020,87,{'average_consumption': 23.7},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 86.5, 'charging_curve': [{'percentage': 0, 'power': 86.5}, {'percentage': 30, 'power': 86.5}, {'percentage': 60, 'power': 60.55}, {'percentage': 80, 'power': 34.6}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
81ec5eab-3590-4e4e-9cad-72449183cbfd,Audi,89c2668c-0c50-4344-9386-93e4000f7673,sportback 55,car,quattro,2020,87,{'average_consumption': 22.8},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 86.5, 'charging_curve': [{'percentage': 0, 'power': 86.5}, {'percentage': 30, 'power': 86.5}, {'percentage': 60, 'power': 60.55}, {'percentage': 80, 'power': 34.6}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
7b1c3e1c-9557-4c97-91a0-36fbf66516ea,Audi,89c2668c-0c50-4344-9386-93e4000f7673,gt quattro,car,,2021,85,{'average_consumption': 20.2},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 85, 'charging_curve': [{'percentage': 0, 'power': 85}, {'percentage': 40, 'power': 85}, {'percentage': 70, 'power': 68}, {'percentage': 90, 'power': 34}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,,,,,,,,,,,
b8011aff-b32d-4427-b0b1-dba3131766d5,Audi,89c2668c-0c50-4344-9386-93e4000f7673,etron 40,car,,2021,77,{'average_consumption': 18.9},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 76.6, 'charging_curve': [{'percentage': 0, 'power': 76.6}, {'percentage': 20, 'power': 76.6}, {'percentage': 40, 'power': 61}, {'percentage': 60, 'power': 46}, {'percentage': 80, 'power': 31}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
775b258d-59dc-40fb-8f44-a3d732cee8f4,Audi,89c2668c-0c50-4344-9386-93e4000f7673,etron 50,car,quattro,2021,77,{'average_consumption': 19.9},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 76.6, 'charging_curve': [{'percentage': 0, 'power': 76.6}, {'percentage': 20, 'power': 76.6}, {'percentage': 40, 'power': 61}, {'percentage': 60, 'power': 46}, {'percentage': 80, 'power': 31}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
a2c69407-876c-41b5-96c8-e61020bafb5e,Audi,89c2668c-0c50-4344-9386-93e4000f7673,sportbacketron 50,car,quattro,2021,77,{'average_consumption': 19.2},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 4}","{'ports': ['ccs'], 'max_power': 76.6, 'charging_curve': [{'percentage': 0, 'power': 76.6}, {'percentage': 20, 'power': 76.6}, {'percentage': 40, 'power': 61}, {'percentage': 60, 'power': 46}, {'percentage': 80, 'power': 31}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
231b2a4e-b41d-428d-b416-d46fa583466a,Audi,89c2668c-0c50-4344-9386-93e4000f7673,etron 45,car,quattro,2021,77,{'average_consumption': 19.9},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 76.6, 'charging_curve': [{'percentage': 0, 'power': 76.6}, {'percentage': 20, 'power': 76.6}, {'percentage': 40, 'power': 61}, {'percentage': 60, 'power': 46}, {'percentage': 80, 'power': 31}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
e92a2805-150c-46cd-b68c-e62552251f9b,Audi,89c2668c-0c50-4344-9386-93e4000f7673,sportbacketron 40,car,,2021,77,{'average_consumption': 18},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 4}","{'ports': ['ccs'], 'max_power': 76.6, 'charging_curve': [{'percentage': 0, 'power': 76.6}, {'percentage': 20, 'power': 76.6}, {'percentage': 40, 'power': 61}, {'percentage': 60, 'power': 46}, {'percentage': 80, 'power': 31}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
f55f84e8-7b57-4bf5-ac5a-e7cd1a88e5cb,Audi,89c2668c-0c50-4344-9386-93e4000f7673,s,car,,2021,87,{'average_consumption': 27},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 86.5, 'charging_curve': [{'percentage': 0, 'power': 86.5}, {'percentage': 30, 'power': 86.5}, {'percentage': 60, 'power': 60.55}, {'percentage': 80, 'power': 34.6}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,-9drdf0,,,,,,,,,,
86fde515-edb5-4043-a751-f46d2fda42f0,Audi,89c2668c-0c50-4344-9386-93e4000f7673,s sportback,car,,2021,87,{'average_consumption': 26.2},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 86.5, 'charging_curve': [{'percentage': 0, 'power': 86.5}, {'percentage': 30, 'power': 86.5}, {'percentage': 60, 'power': 60.55}, {'percentage': 80, 'power': 34.6}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,#NAME?,,,,,,,,,,
c488cfd1-98d3-403f-9b07-f352a908a2cb,Audi,89c2668c-0c50-4344-9386-93e4000f7673,50,car,quattro,2021,65,{'average_consumption': 23.1},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 64.7, 'charging_curve': [{'percentage': 0, 'power': 64.7}, {'percentage': 30, 'power': 64.7}, {'percentage': 60, 'power': 45.29}, {'percentage': 80, 'power': 25.88}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,nazb5y,,,,,,,,,,
bd0a861a-9eb5-4ff1-8d40-ffd0a479489c,Audi,89c2668c-0c50-4344-9386-93e4000f7673,sportback 50,car,quattro,2021,65,{'average_consumption': 21.9},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 64.7, 'charging_curve': [{'percentage': 0, 'power': 64.7}, {'percentage': 30, 'power': 64.7}, {'percentage': 60, 'power': 45.29}, {'percentage': 80, 'power': 25.88}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,ilzcbv,,,,,,,,,,
cb46e201-11c1-4f9f-b008-52fa76ac97af,Audi,89c2668c-0c50-4344-9386-93e4000f7673,sportbacketron 45,car,quattro,2022,77,{'average_consumption': 19.2},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 76.6, 'charging_curve': [{'percentage': 0, 'power': 76.6}, {'percentage': 30, 'power': 76.6}, {'percentage': 60, 'power': 53.62}, {'percentage': 80, 'power': 30.64}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,#NAME?,,,,,,,,,,
79dbb8f4-78f7-4844-aa41-11e448e3a6b7,Audi,89c2668c-0c50-4344-9386-93e4000f7673,etron 50,car,quattro,2022,89,{'average_consumption': 20.9},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 89, 'charging_curve': [{'percentage': 0, 'power': 89}, {'percentage': 30, 'power': 89}, {'percentage': 60, 'power': 62.3}, {'percentage': 80, 'power': 35.6}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,#NAME?,,,,,,,,,,
070b1895-3d80-4717-bc4c-23569a82fc4d,Audi,89c2668c-0c50-4344-9386-93e4000f7673,etron 55,car,quattro,2022,106,{'average_consumption': 21},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 106, 'charging_curve': [{'percentage': 0, 'power': 106}, {'percentage': 30, 'power': 106}, {'percentage': 60, 'power': 74.2}, {'percentage': 80, 'power': 42.4}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,n07qvq,,,,,,,,,,
21576aad-14d5-42dc-a0ec-8a96005ca574,Audi,89c2668c-0c50-4344-9386-93e4000f7673,etron sportback 50,car,quattro,2022,89,{'average_consumption': 20},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 89, 'charging_curve': [{'percentage': 0, 'power': 89}, {'percentage': 30, 'power': 89}, {'percentage': 60, 'power': 62.3}, {'percentage': 80, 'power': 35.6}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,g18hk2,,,,,,,,,,
ce9e5c81-96f9-42ab-a569-859431c47df4,Audi,89c2668c-0c50-4344-9386-93e4000f7673,etron sportback 55,car,quattro,2022,106,{'average_consumption': 20.2},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 106, 'charging_curve': [{'percentage': 0, 'power': 106}, {'percentage': 30, 'power': 106}, {'percentage': 60, 'power': 74.2}, {'percentage': 80, 'power': 42.4}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,#NAME?,,,,,,,,,,
685585ca-e8ca-4c42-81fd-fc0b5996e4a3,Audi,89c2668c-0c50-4344-9386-93e4000f7673,etron,car,,2023,106,{'average_consumption': 23.3},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 106, 'charging_curve': [{'percentage': 0, 'power': 106}, {'percentage': 30, 'power': 106}, {'percentage': 60, 'power': 74.2}, {'percentage': 80, 'power': 42.4}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,-2zvmxz,,,,,,,,,,
2f6a6d3c-0c7e-44a6-8d8b-c925a270385b,Audi,89c2668c-0c50-4344-9386-93e4000f7673,etron sportback,car,,2023,106,{'average_consumption': 22.1},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 106, 'charging_curve': [{'percentage': 0, 'power': 106}, {'percentage': 30, 'power': 106}, {'percentage': 60, 'power': 74.2}, {'percentage': 80, 'power': 42.4}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,-8y008c,,,,,,,,,,
5b43a58f-64c0-4c6f-bf84-87c17492447a,Audi,89c2668c-0c50-4344-9386-93e4000f7673,etron 45,car,,2023,77,{'average_consumption': 18.3},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 77, 'charging_curve': [{'percentage': 0, 'power': 77}, {'percentage': 30, 'power': 77}, {'percentage': 60, 'power': 53.9}, {'percentage': 80, 'power': 30.8}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,r634r,,,,,,,,,,
5409ff78-d91e-4868-8906-4b0c4ee3c81c,Audi,89c2668c-0c50-4344-9386-93e4000f7673,etron 45,car,quattro,2023,77,{'average_consumption': 19.5},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 77, 'charging_curve': [{'percentage': 0, 'power': 77}, {'percentage': 30, 'power': 77}, {'percentage': 60, 'power': 53.9}, {'percentage': 80, 'power': 30.8}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,#NAME?,,,,,,,,,,
